Pincode,District,StateName
788006,CACHAR,Assam
788007,CACHAR,Assam
788009,CACHAR,Assam
788010,CACHAR,Assam
788011,CACHAR,Assam
788013,CACHAR,Assam
788014,CACHAR,Assam
788015,CACHAR,Assam
788025,CACHAR,Assam
788026,CACHAR,Assam
788030,CACHAR,Assam
788031,CACHAR,Assam
788098,CACHAR,Assam
788099,CACHAR,Assam
788101,CACHAR,Assam
788102,CACHAR,Assam
788103,CACHAR,Assam
788104,CACHAR,Assam
788106,CACHAR,Assam
788107,CACHAR,Assam
788108,CACHAR,Assam
788109,CACHAR,Assam
788110,CACHAR,Assam
788111,CACHAR,Assam
788112,CACHAR,Assam
788113,CACHAR,Assam
788114,CACHAR,Assam
788115,CACHAR,Assam
788116,CACHAR,Assam
788117,CACHAR,Assam
788118,CACHAR,Assam
788119,CACHAR,Assam
788120,CACHAR,Assam
788121,CACHAR,Assam
788123,CACHAR,Assam
788126,CACHAR,Assam
788127,CACHAR,Assam
788150,HAILAKANDI,Assam
788151,HAILAKANDI,Assam
788152,HAILAKANDI,Assam
788155,HAILAKANDI,Assam
788156,HAILAKANDI,Assam
788160,HAILAKANDI,Assam
788161,HAILAKANDI,Assam
788162,HAILAKANDI,Assam
788163,HAILAKANDI,Assam
788164,HAILAKANDI,Assam
788165,HAILAKANDI,Assam
788166,KARIMGANJ,Assam
788168,HAILAKANDI,Assam
788701,KARIMGANJ,Assam
788709,KARBI ANGLONG,Assam
788710,KARIMGANJ,Assam
788711,KARIMGANJ,Assam
788712,KARIMGANJ,Assam
788713,KARIMGANJ,Assam
788719,KARIMGANJ,Assam
788720,KARIMGANJ,Assam
788722,KARIMGANJ,Assam
788723,KARIMGANJ,Assam
788724,KARIMGANJ,Assam
788725,KARIMGANJ,Assam
788726,KARIMGANJ,Assam
788727,KARIMGANJ,Assam
788728,KARIMGANJ,Assam
788733,KARIMGANJ,Assam
788734,CACHAR,Assam
788735,KARIMGANJ,Assam
788736,KARIMGANJ,Assam
788737,KARIMGANJ,Assam
788781,KARIMGANJ,Assam
788801,HAILAKANDI,Assam
788802,CACHAR,Assam
788803,CACHAR,Assam
788804,CACHAR,Assam
788805,KARIMGANJ,Assam
788806,KARIMGANJ,Assam
788815,CACHAR,Assam
788816,KARIMGANJ,Assam
788817,KARIMGANJ,Assam
788818,CACHAR,Assam
788819,CACHAR,Assam
788820,CACHAR,Assam
788830,DIMA HASSO - NORTH CACHAR HILL,Assam
788831,CACHAR,Assam
788832,DIMA HASSO - NORTH CACHAR HILL,Assam
788931,CACHAR,Assam
790001,West Kameng,Arunachal Pradesh
790002,West Kameng,Arunachal Pradesh
790003,West Kameng,Arunachal Pradesh
790101,West Kameng,Arunachal Pradesh
790102,East Kameng,Arunachal Pradesh
790103,East Kameng,Arunachal Pradesh
790104,Tawang,Arunachal Pradesh
790105,Tawang,Arunachal Pradesh
790106,Tawang,Arunachal Pradesh
790114,West Kameng,Arunachal Pradesh
790116,West Kameng,Arunachal Pradesh
791001,West Siang,Arunachal Pradesh
791002,Upper Siang,Arunachal Pradesh
791003,West Siang,Arunachal Pradesh
791101,West Siang,Arunachal Pradesh
791102,East Siang,Arunachal Pradesh
791103,East Siang,Arunachal Pradesh
791104,East Siang,Arunachal Pradesh
791105,Upper Siang,Arunachal Pradesh
791109,Papum Pare,Arunachal Pradesh
791110,Papum Pare,Arunachal Pradesh
791111,Papum Pare,Arunachal Pradesh
791112,Papum Pare,Arunachal Pradesh
791113,PAPUM PARE,Arunachal Pradesh
791114,PAPUM PARE,Arunachal Pradesh
791118,Kurung Kumey,Arunachal Pradesh
791119,Lower Subansiri,Arunachal Pradesh
791120,Lower Subansiri,Arunachal Pradesh
791121,Papum Pare,Arunachal Pradesh
791122,Upper Subansiri,Arunachal Pradesh
791123,Papum Pare,Arunachal Pradesh
791125,West Siang,Arunachal Pradesh
792001,Lohit,Arunachal Pradesh
792055,Changlang,Arunachal Pradesh
792056,Changlang,Arunachal Pradesh
792101,Upper Dibang Valley,Arunachal Pradesh
792102,Lohit,Arunachal Pradesh
792103,Lohit,Arunachal Pradesh
792104,Papum Pare,Arunachal Pradesh
792105,Lohit,Arunachal Pradesh
792110,Lower Dibang Valley,Arunachal Pradesh
792111,Lohit,Arunachal Pradesh
792120,Changlang,Arunachal Pradesh
792121,Changlang,Arunachal Pradesh
792122,Changlang,Arunachal Pradesh
792123,Changlang,Arunachal Pradesh
792129,Tirap,Arunachal Pradesh
792130,Tirap,Arunachal Pradesh
792131,Tirap,Arunachal Pradesh
793001,East Khasi Hills,Megalaya
793002,East Khasi Hills,Megalaya
793003,East Khasi Hills,Megalaya
793004,East Khasi Hills,Megalaya
793005,East Khasi Hills,Megalaya
793006,East Khasi Hills,Megalaya
793007,East Khasi Hills,Megalaya
793008,East Khasi Hills,Megalaya
793009,East Khasi Hills,Megalaya
793010,East Khasi Hills,Megalaya
793011,East Khasi Hills,Megalaya
793012,East Khasi Hills,Megalaya
793014,East Khasi Hills,Megalaya
793015,East Khasi Hills,Megalaya
793016,East Khasi Hills,Megalaya
793017,East Khasi Hills,Megalaya
793018,East Khasi Hills,Megalaya
793019,East Khasi Hills,Megalaya
793021,East Khasi Hills,Megalaya
793022,East Khasi Hills,Megalaya
793101,Ri Bhoi,Megalaya
793102,Ri Bhoi,Megalaya
793103,Ri Bhoi,Megalaya
793104,RIBHOI,Megalaya
793105,Ri Bhoi,Megalaya
793106,East Khasi Hills,Megalaya
793107,East Khasi Hills,Megalaya
793108,East Khasi Hills,Megalaya
793109,Jaintia Hills,Megalaya
793110,East Khasi Hills,Megalaya
793111,East Khasi Hills,Megalaya
793112,East Khasi Hills,Megalaya
793113,East Khasi Hills,Megalaya
793114,West Khasi Hills,Megalaya
793115,WEST KHASI HILLS,Megalaya
793116,WEST KHASI HILLS,Megalaya
793119,West Khasi Hills,Megalaya
793120,West Khasi Hills,Megalaya
793121,East Khasi Hills,Megalaya
793122,Ri Bhoi,Megalaya
793123,Ri Bhoi,Megalaya
793126,WEST KHASI HILLS,Megalaya
793150,Jaintia Hills,Megalaya
793151,Jaintia Hills,Megalaya
793160,Jaintia Hills,Megalaya
793161,Jaintia Hills,Megalaya
793200,Jaintia Hills,Megalaya
793210,Jaintia Hills,Megalaya
794001,West Garo Hills,Megalaya
794002,West Garo Hills,Megalaya
794003,West Garo Hills,Megalaya
794005,West Garo Hills,Megalaya
794101,West Garo Hills,Megalaya
794102,South Garo Hills,Megalaya
794103,West Garo Hills,Megalaya
794104,West Garo Hills,Megalaya
794105,West Garo Hills,Megalaya
794106,West Garo Hills,Megalaya
794107,West Garo Hills,Megalaya
794108,West Garo Hills,Megalaya
794109,West Garo Hills,Megalaya
794110,East Garo Hills,Megalaya
794111,East Garo Hills,Megalaya
794112,West Garo Hills,Megalaya
794114,South Garo Hills,Megalaya
794115,West Garo Hills,Megalaya
795001,Imphal West,Manipur
795002,Imphal West,Manipur
795003,Imphal East,Manipur
795004,Imphal West,Manipur
795005,Imphal East,Manipur
795006,Churachandpur,Manipur
795007,Senapati,Manipur
795008,Imphal East,Manipur
795009,Imphal West,Manipur
795010,Imphal East,Manipur
795011,Bishnupur,Manipur
795015,Ukhrul,Manipur
795101,Thoubal,Manipur
795102,Chandel,Manipur
795103,Thoubal,Manipur
795104,Senapati,Manipur
795105,Ukhrul,Manipur
795106,Senapati,Manipur
795107,Senapati,Manipur
795112,Senapati,Manipur
795113,Imphal West,Manipur
795114,Imphal East,Manipur
795115,Imphal West,Manipur
795116,Imphal West,Manipur
795117,Churachandpur,Manipur
795118,Senapati,Manipur
795122,Senapati,Manipur
795124,Bishnupur,Manipur
795125,Tamenglong,Manipur
795126,Bishnupur,Manipur
795127,Chandel,Manipur
795128,Churachandpur,Manipur
795129,Senapati,Manipur
795130,Thoubal,Manipur
795131,Chandel,Manipur
795132,Imphal West,Manipur
795133,Bishnupur,Manipur
795134,Bishnupur,Manipur
795135,Thoubal,Manipur
795136,Imphal West,Manipur
795138,Thoubal,Manipur
795139,Churachandpur,Manipur
795140,Imphal West,Manipur
795141,Tamenglong,Manipur
795142,Ukhrul,Manipur
795144,Ukhrul,Manipur
795145,Ukhrul,Manipur
795146,Imphal West,Manipur
795147,Tamenglong,Manipur
795148,Thoubal,Manipur
795149,Thoubal,Manipur
795150,Senapati,Manipur
795159,Tamenglong,Manipur
796001,Aizawl,Mizoram
796004,Aizawl,Mizoram
796005,Aizawl,Mizoram
796007,Aizawl,Mizoram
796008,Aizawl,Mizoram
796009,Aizawl,Mizoram
796012,Aizawl,Mizoram
796014,Aizawl,Mizoram
796015,Aizawal,Mizoram
796017,Aizawl,Mizoram
796036,Aizawl,Mizoram
796070,Kolasib,Mizoram
796075,Kolasib,Mizoram
796081,Kolasib,Mizoram
796091,Aizawl,Mizoram
796101,Kolasib,Mizoram
796111,Aizawl,Mizoram
796161,Aizawl,Mizoram
796181,Serchhip,Mizoram
796184,Serchhip,Mizoram
796186,Serchhip,Mizoram
796190,Aizawl,Mizoram
796230,Aizawl,Mizoram
796261,Aizawl,Mizoram
796290,Champhai,Mizoram
796310,Champhai,Mizoram
796320,Champhai,Mizoram
796321,Champhai,Mizoram
796370,Champhai,Mizoram
796410,Aizawl,Mizoram
796421,Aizawl,Mizoram
796431,Mamit,Mizoram
796441,Mammit,Mizoram
796470,Aizawl,Mizoram
796471,Aizawl,Mizoram
796501,Mammit,Mizoram
796571,Lunglei,Mizoram
796581,Lunglei,Mizoram
796691,Lunglei,Mizoram
796701,Lunglei,Mizoram
796710,Lunglei,Mizoram
796751,Lunglei,Mizoram
796770,Lawngtlai,Mizoram
796772,Lawngtlai,Mizoram
796810,Lawngtlai,Mizoram
796891,Lawngtlai,Mizoram
796901,Saiha,Mizoram
797001,Kohima,Nagaland
797002,Kohima,Nagaland
797003,Kohima,Nagaland
797004,Kohima,Nagaland
797006,Kohima,Nagaland
797099,Wokha,Nagaland
797101,Peren,Nagaland
797103,Dimapur,Nagaland
797104,Phek,Nagaland
797105,Kohima,Nagaland
797106,Dimapur,Nagaland
797107,Phek,Nagaland
797108,Phek,Nagaland
797109,Kohima,Nagaland
797110,Peren,Nagaland
797111,Wokha,Nagaland
797112,Dimapur,Nagaland
797113,Dimapur,Nagaland
797114,Phek,Nagaland
797115,Dimapur,Nagaland
797116,Dimapur,Nagaland
797117,Dimapur,Nagaland
797118,Dimapur,Nagaland
797120,Kohima,Nagaland
797121,Kohima,Nagaland
798601,Mokokchung,Nagaland
798602,Mon,Nagaland
798603,Mon,Nagaland
798604,Mokokchung,Nagaland
798607,Mokokchung,Nagaland
798611,Kiphire,Nagaland
798612,Tuensang,Nagaland
798613,Mokokchung,Nagaland
798614,Mokokchung,Nagaland
798615,Mokokchung,Nagaland
798616,Tuensang,Nagaland
798618,Mokokchung,Nagaland
798619,Zunhebotto,Nagaland
798620,Zunhebotto,Nagaland
798621,Mon,Nagaland
798622,Mon,Nagaland
798623,Mokokchung,Nagaland
798625,Longleng,Nagaland
798627,Zunheboto,Nagaland
799001,West Tripura,Tripura
799002,West Tripura,Tripura
799003,West Tripura,Tripura
799004,West Tripura,Tripura
799005,West Tripura,Tripura
799006,West Tripura,Tripura
799007,West Tripura,Tripura
799008,West Tripura,Tripura
799009,West Tripura,Tripura
799010,West Tripura,Tripura
799011,Agartala ,Tripura
799012,West Tripura,Tripura
799013,South Tripura,Tripura
799014,West Tripura,Tripura
799015,West Tripura,Tripura
799022,West Tripura,Tripura
799035,West Tripura,Tripura
799045,West Tripura,Tripura
799046,West Tripura,Manipur
799101,South Tripura,Tripura
799102,West Tripura,Tripura
799103,West Tripura,Tripura
799104,South Tripura,Tripura
799105,South Tripura,Tripura
799113,South Tripura,Tripura
799114,South Tripura,Tripura
799115,West Tripura,Tripura
799120,South Tripura,Tripura
799125,South Tripura,Tripura
799130,West Tripura,Tripura
799131,West Tripura,Tripura
799132,Sepahijala,Tripura
799141,South Tripura,Tripura
799142,South Tripura,Tripura
799143,South Tripura,Tripura
799144,South Tripura,Tripura
799145,South Tripura,Tripura
799150,South Tripura,Tripura
799153,South Tripura,Tripura
799155,South Tripura,Tripura
799156,South Tripura,Tripura
799157,South Tripura,Tripura
799201,West Tripura,Tripura
799202,West Tripura,Tripura
799203,West Tripura,Tripura
799204,Dhalai,Tripura
799205,West Tripura,Tripura
799207,West Tripura,Tripura
799210,West Tripura,Tripura
799211,West Tripura,Tripura
799212,West Tripura,Tripura
799250,North Tripura,Tripura
799251,North Tripura,Tripura
799253,North Tripura,Tripura
799254,North Tripura,Tripura
799256,North Tripura,Tripura
799260,North Tripura,Tripura
799261,North Tripura,Tripura
799262,North Tripura,Tripura
799263,North Tripura,Tripura
799264,North Tripura,Tripura
799266,Dharmanagar,Tripura
799269,North Tripura,Tripura
799270,North Tripura,Tripura
799271,North Tripura,Tripura
799273,Dhalai,Tripura
799275,Dhalai,Tripura
799277,North Tripura,Tripura
799278,Dhalai,Tripura
799279,North Tripura,Tripura
799280,North Tripura,Tripura
799281,North Tripura,Tripura
799282,Dharmanagar,Tripura
799284,Dhalai,Tripura
799285,Dhalai,Tripura
799286,Dhalai,Tripura
799287,Dhalai,Tripura
799288,North Tripura,Tripura
799289,Dhalai,Tripura
799290,North Tripura,Tripura
800001,PATNA,Bihar
800002,PATNA,Bihar
800003,PATNA,Bihar
800004,PATNA,Bihar
800005,PATNA,Bihar
800006,PATNA,Bihar
800007,PATNA,Bihar
800008,PATNA,Bihar
800009,PATNA,Bihar
800010,PATNA,Bihar
800011,PATNA,Bihar
800012,PATNA,Bihar
800013,PATNA,Bihar
800014,PATNA,Bihar
800015,PATNA,Bihar
800016,PATNA,Bihar
800017,PATNA,Bihar
800018,PATNA,Bihar
800019,PATNA,Bihar
800020,PATNA,Bihar
800021,PATNA,Bihar
800022,PATNA,Bihar
800023,PATNA,Bihar
800024,Patna,Bihar
800025,PATNA,Bihar
800026,PATNA,Bihar
800027,PATNA,Bihar
800028,PATNA,Bihar
800030,PURNIA,Bihar
801102,PATNA,Bihar
801103,PATNA,Bihar
801104,PATNA,Bihar
801105,PATNA,Bihar
801106,PATNA,Bihar
801108,PATNA,Bihar
801109,PATNA,Bihar
801110,PATNA,Bihar
801111,PATNA,Bihar
801112,PATNA,Bihar
801113,PATNA,Bihar
801301,NALANDA,Bihar
801302,NALANDA,Bihar
801303,NALANDA,Bihar
801304,NALANDA,Bihar
801305,NALANDA,Bihar
801306,NALANDA,Bihar
801307,NALANDA,Bihar
801503,PATNA,Bihar
801505,PATNA,Bihar
801506,Patna,Bihar
801507,PATNA,Bihar
802101,BUXAR,Bihar
802102,BUXAR,Bihar
802103,BHOJPUR,Bihar
802111,BHOJPUR,Bihar
802112,BUXAR,Bihar
802113,BUXAR,Bihar
802114,BUXAR,Bihar
802115,BHOJPUR,Bihar
802116,BUXAR,Bihar
802117,BUXAR,Bihar
802118,BUXAR,Bihar
802119,BUXAR,Bihar
802120,BUXAR,Bihar
802122,BUXAR,Bihar
802123,BUXAR,Bihar
802125,BUXAR,Bihar
802126,BUXAR,Bihar
802127,BUXAR,Bihar
802128,BUXAR,Bihar
802129,BUXAR,Bihar
802130,BHOJPUR,Bihar
802131,BHOJPUR,Bihar
802132,ROHTAS,Bihar
802133,BUXAR,Bihar
802134,BUXAR,Bihar
802135,BHOJPUR,Bihar
802136,BUXAR,Bihar
802152,BHOJPUR,Bihar
802154,BHOJPUR,Bihar
802155,BHOJPUR,Bihar
802156,BHOJPUR,Bihar
802157,BHOJPUR,Bihar
802158,BHOJPUR,Bihar
802159,BHOJPUR,Bihar
802160,BHOJPUR,Bihar
802161,BHOJPUR,Bihar
802162,BHOJPUR,Bihar
802163,BHOJPUR,Bihar
802164,BHOJPUR,Bihar
802165,BHOJPUR,Bihar
802166,BHOJPUR,Bihar
802183,BHOJPUR,Bihar
802201,BHOJPUR,Bihar
802202,BHOJPUR,Bihar
802203,BHOJPUR,Bihar
802204,BHOJPUR,Bihar
802205,BHOJPUR,Bihar
802206,BHOJPUR,Bihar
802207,BHOJPUR,Bihar
802208,BHOJPUR,Bihar
802209,BHOJPUR,Bihar
802210,BHOJPUR,Bihar
802211,ROHTAS,Bihar
802212,ROHTAS,Bihar
802213,ROHTAS,Bihar
802214,ROHTAS,Bihar
802215,ROHTAS,Bihar
802216,ROHTAS,Bihar
802217,ROHTAS,Bihar
802218,ROHTAS,Bihar
802219,ROHTAS,Bihar
802220,ROHTAS,Bihar
802221,ROHTAS,Bihar
802222,BHOJPUR,Bihar
802223,BHOJPUR,Bihar
802226,ROHTAS,Bihar
802301,BHOJPUR,Bihar
802302,BHOJPUR,Bihar
802311,BHOJPUR,Bihar
802312,BHOJPUR,Bihar
802313,BHOJPUR,Bihar
802314,BHOJPUR,Bihar
802316,BHOJPUR,Bihar
802351,BHOJPUR,Bihar
802352,BHOJPUR,Bihar
803101,NALANDA,Bihar
803107,NALANDA,Bihar
803108,NALANDA,Bihar
803109,NAWADA,Bihar
803110,NALANDA,Bihar
803111,NALANDA,Bihar
803113,NALANDA,Bihar
803114,NALANDA,Bihar
803115,NALANDA,Bihar
803116,NALANDA,Bihar
803117,NALANDA,Bihar
803118,NALANDA,Bihar
803119,NALANDA,Bihar
803120,NALANDA,Bihar
803121,NALANDA,Bihar
803201,PATNA,Bihar
803202,PATNA,Bihar
803203,PATNA,Bihar
803211,PATNA,Bihar
803212,NALANDA,Bihar
803213,NALANDA,Bihar
803214,NALANDA,Bihar
803215,NALANDA,Bihar
803216,NALANDA,Bihar
803221,PATNA,Bihar
803301,PATNA,Bihar
803302,NALANDA,Bihar
803303,PATNA,Bihar
803306,NALANDA,Bihar
803307,PATNA,Bihar
804401,AURANGABAD,Bihar
804402,ARWAL,Bihar
804403,GAYA,Bihar
804404,GAYA,Bihar
804405,GAYA,Bihar
804406,ARWAL,Bihar
804407,JEHANABAD,Bihar
804408,JEHANABAD,Bihar
804417,GAYA,Bihar
804418,GAYA,Bihar
804419,ARWAL,Bihar
804420,GAYA,Bihar
804421,ARWAL,Bihar
804422,GAYA,Bihar
804423,GAYA,Bihar
804424,KAIMUR BHABUA,Bihar
804425,GAYA,Bihar
804426,JEHANABAD,Bihar
804427,GAYA,Bihar
804428,GAYA,Bihar
804429,GAYA,Bihar
804432,GAYA,Bihar
804435,GAYA,Bihar
804451,PATNA,Bihar
804452,PATNA,Bihar
804453,PATNA,Bihar
804454,PATNA,Bihar
805101,NAWADA,Bihar
805102,NAWADA,Bihar
805103,NAWADA,Bihar
805104,NAWADA,Bihar
805105,NALANDA,Bihar
805106,NAWADA,Bihar
805107,NAWADA,Bihar
805108,NAWADA,Bihar
805109,NAWADA,Bihar
805110,NAWADA,Bihar
805111,NAWADA,Bihar
805112,NAWADA,Bihar
805113,NAWADA,Bihar
805121,NAWADA,Bihar
805122,NAWADA,Bihar
805123,NAWADA,Bihar
805124,NAWADA,Bihar
805125,NAWADA,Bihar
805126,NAWADA,Bihar
805127,NAWADA,Bihar
805128,NAWADA,Bihar
805129,NAWADA,Bihar
805130,NAWADA,Bihar
805131,GAYA,Bihar
805132,NAWADA,Bihar
811101,NALANDA,Bihar
811102,SHEIKHPURA,Bihar
811103,SHEIKHPURA,Bihar
811104,Patna,Bihar
811105,SHEIKHPURA,Bihar
811106,LAKHISARAI,Bihar
811107,SHEIKHPURA,Bihar
811112,LAKHISARAI,Bihar
811201,MUNGER,Bihar
811202,MUNGER,Bihar
811211,MUNGER,Bihar
811212,MUNGER,Bihar
811213,MUNGER,Bihar
811214,MUNGER,Bihar
811301,JAMUI,Bihar
811302,LAKHISARAI,Bihar
811303,JAMUI,Bihar
811304,SHEIKHPURA,Bihar
811305,JAMUI,Bihar
811307,JAMUI,Bihar
811308,JAMUI,Bihar
811309,LAKHISARAI,Bihar
811310,LAKHISARAI,Bihar
811311,LAKHISARAI,Bihar
811312,JAMUI,Bihar
811313,JAMUI,Bihar
811314,JAMUI,Bihar
811315,LAKHISARAI,Bihar
811316,JAMUI,Bihar
811317,JAMUI,Bihar
812001,BHAGALPUR,Bihar
812002,BHAGALPUR,Bihar
812003,BHAGALPUR,Bihar
812004,BHAGALPUR,Bihar
812005,BHAGALPUR,Bihar
812006,BHAGALPUR,Bihar
812007,BHAGALPUR,Bihar
813101,BANKA,Bihar
813102,BANKA,Bihar
813103,BHAGALPUR,Bihar
813104,BANKA,Bihar
813105,BHAGALPUR,Bihar
813106,BANKA,Bihar
813107,BANKA,Bihar
813108,BANKA,Bihar
813109,BANKA,Bihar
813110,BANKA,Bihar
813201,BHAGALPUR,Bihar
813202,BANKA,Bihar
813203,BHAGALPUR,Bihar
813204,BHAGALPUR,Bihar
813205,BHAGALPUR,Bihar
813206,BHAGALPUR,Bihar
813207,BANKA,Bihar
813208,SAHIBGANJ,Jharkhand
813209,BHAGALPUR,Bihar
813210,BHAGALPUR,Bihar
813211,BANKA,Bihar
813212,BHAGALPUR,Bihar
813213,BHAGALPUR,Bihar
813214,BHAGALPUR,Bihar
813221,BHAGALPUR,Bihar
813222,BHAGALPUR,Bihar
814101,DUMKA,Jharkhand
814102,DUMKA,Jharkhand
814103,DUMKA,Jharkhand
814110,DUMKA,Jharkhand
814111,PAKUR,Jharkhand
814112,DEOGHAR,Jharkhand
814113,DEOGHAR,Jharkhand
814114,DEOGHAR,Jharkhand
814115,DEOGHAR,Jharkhand
814116,DEOGHAR,Jharkhand
814118,DUMKA,Jharkhand
814119,DUMKA,Jharkhand
814120,DEOGHAR,Jharkhand
814131,DEOGHAR,Bihar
814133,GODDA,Jharkhand
814141,DUMKA,Jharkhand
814142,DEOGHAR,Jharkhand
814143,DEOGHAR,Jharkhand
814144,DUMKA,Jharkhand
814145,GODDA,Jharkhand
814146,DEOGHAR,Jharkhand
814147,GODDA,Jharkhand
814148,DUMKA,Jharkhand
814149,DEOGHAR,Jharkhand
814150,DEOGHAR,Jharkhand
814151,DUMKA,Jharkhand
814152,DEOGHAR,Jharkhand
814153,GODDA,Jharkhand
814154,GODDA,Jharkhand
814155,GODDA,Jharkhand
814156,GODDA,Jharkhand
814157,DEOGHAR,Jharkhand
814158,DUMKA,Jharkhand
814160,GODDA,Jharkhand
814165,GODDA,Jharkhand
814166,JAMTARA,Jharkhand
814167,DUMKA,Jharkhand
815301,GIRIDH,Jharkhand
815302,GIRIDH,Jharkhand
815311,GIRIDH,Jharkhand
815312,GIRIDH,Jharkhand
815313,GIRIDH,Jharkhand
815314,GIRIDH,Jharkhand
815315,GIRIDH,Jharkhand
815316,GIRIDH,Jharkhand
815317,GIRIDH,Jharkhand
815318,GIRIDH,Jharkhand
815351,JAMTARA,Jharkhand
815352,JAMTARA,Jharkhand
815353,DEOGHAR,Jharkhand
815354,JAMTARA,Jharkhand
815355,JAMTARA,Jharkhand
815357,DEOGHAR,Jharkhand
815359,JAMTARA,Jharkhand
816101,SAHIBGANJ,Jharkhand
816102,SAHIBGANJ,Jharkhand
816103,DUMKA,Jharkhand
816104,PAKUR,Jharkhand
816105,SAHIBGANJ,Jharkhand
816106,PAKUR,Jharkhand
816107,PAKUR,Jharkhand
816108,SAHIBGANJ,Jharkhand
816109,SAHIBGANJ,Jharkhand
816110,PAKUR,Jharkhand
816115,SAHIBGANJ,Jharkhand
816116,DUMKA,Jharkhand
816117,PAKUR,Jharkhand
816118,DUMKA,Jharkhand
816120,SAHIBGANJ,Jharkhand
816129,SAHIBGANJ,Jharkhand
818142,DHANBAD,Jharkhand
821101,KAIMUR BHABUA,Bihar
821102,KAIMUR BHABUA,Bihar
821103,ROHTAS,Bihar
821104,ROHTAS,Bihar
821105,ROHTAS,Bihar
821106,ROHTAS,Bihar
821107,ROHTAS,Bihar
821108,ROHTAS,Bihar
821109,KAIMUR BHABUA,Bihar
821110,KAIMUR BHABUA,Bihar
821111,ROHTAS,Bihar
821112,ROHTAS,Bihar
821113,ROHTAS,Bihar
821115,PATNA,Bihar
821301,ROHTAS,Bihar
821302,ROHTAS,Bihar
821303,ROHTAS,Bihar
821304,ROHTAS,Bihar
821305,ROHTAS,Bihar
821306,ROHTAS,Bihar
821307,ROHTAS,Bihar
821308,ROHTAS,Bihar
821309,ROHTAS,Bihar
821310,ROHTAS,Bihar
821311,ROHTAS,Bihar
821312,ROHTAS,Bihar
822101,PAKUR,Jharkhand
822102,PALAMAU,Jharkhand
822110,PALAMAU,Jharkhand
822111,LATEHAR,Jharkhand
822112,GARHWA,Jharkhand
822113,PALAMAU,Jharkhand
822114,GARHWA,Jharkhand
822115,PALAMAU,Jharkhand
822116,PALAMAU,Jharkhand
822117,PALAMAU,Jharkhand
822118,PALAMAU,Jharkhand
822119,LATEHAR,Jharkhand
822120,PALAMAU,Jharkhand
822121,GARHWA,Jharkhand
822122,PALAMAU,Jharkhand
822123,PALAMAU,Jharkhand
822124,PALAMAU,Jharkhand
822125,GARHWA,Jharkhand
822126,PALAMAU,Jharkhand
822128,GARHWA,Jharkhand
822129,GARHWA,Jharkhand
822131,PALAMAU,Jharkhand
822132,PALAMAU,Jharkhand
822133,GARHWA,Jharkhand
822134,GARHWA,Jharkhand
823001,GAYA,Bihar
823002,GAYA,Bihar
823003,GAYA,Bihar
823004,GAYA,Bihar
823005,GAYA,Bihar
823311,GAYA,Bihar
824101,AURANGABAD,Bihar
824102,AURANGABAD,Bihar
824103,AURANGABAD,Bihar
824111,AURANGABAD,Bihar
824112,AURANGABAD,Bihar
824113,AURANGABAD,Bihar
824114,AURANGABAD,Bihar
824115,AURANGABAD,Bihar
824116,AURANGABAD,Bihar
824118,GAYA,Bihar
824120,AURANGABAD,Bihar
824121,AURANGABAD,Bihar
824122,AURANGABAD,Bihar
824123,AURANGABAD,Bihar
824124,AURANGABAD,Bihar
824125,AURANGABAD,Bihar
824127,AURANGABAD,Bihar
824129,AURANGABAD,Bihar
824143,AURANGABAD,Bihar
824201,GAYA,Bihar
824202,AURANGABAD,Bihar
824203,AURANGABAD,Bihar
824205,GAYA,Bihar
824206,GAYA,Bihar
824207,GAYA,Bihar
824208,AURANGABAD,Bihar
824209,GAYA,Bihar
824210,GAYA,Bihar
824211,AURANGABAD,Bihar
824217,GAYA,Bihar
824219,AURANGABAD,Bihar
824220,AURANGABAD,Bihar
824221,AURANGABAD,Bihar
824231,GAYA,Bihar
824232,GAYA,Bihar
824233,GAYA,Bihar
824234,GAYA,Bihar
824235,GAYA,Bihar
824236,GAYA,Bihar
824237,GAYA,Bihar
824301,AURANAGABAD,Bihar
824302,AURANGABAD,Bihar
824303,AURANGABAD,Bihar
825101,RAMGARH,Jharkhand
825102,BOKARO,Jharkhand
825103,CHATRA,Jharkhand
825106,GIRIDH,Jharkhand
825108,GIRIDH,Jharkhand
825109,KODERMA,Jharkhand
825132,KODERMA,Jharkhand
825167,GIRIDH,Jharkhand
825301,HAZARIBAG,Jharkhand
825302,HAZARIBAG,Jharkhand
825303,HAZARIBAG,Jharkhand
825311,HAZARIBAG,Jharkhand
825312,HAZARIBAG,Jharkhand
825313,HAZARIBAG,Jharkhand
825314,HAZARIBAG,Jharkhand
825315,BOKARO,Jharkhand
825316,RAMGARH,Jharkhand
825317,HAZARIBAG,Jharkhand
825318,KODERMA,Jharkhand
825319,HAZARIBAG,Jharkhand
825320,GIRIDH,Jharkhand
825321,CHATRA,Jharkhand
825322,GIRIDH,Jharkhand
825323,HAZARIBAG,Jharkhand
825324,GIRIDH,Jharkhand
825325,HAZARIBAG,Jharkhand
825326,HAZARIBAG,Jharkhand
825329,GIRIDH,Jharkhand
825330,RAMGARH,Jharkhand
825336,HAZARIBAG,Jharkhand
825401,CHATRA,Jharkhand
825402,HAZARIBAG,Jharkhand
825403,KODERMA,Jharkhand
825404,CHATRA,Jharkhand
825405,Hazaribagh,Jharkhand
825406,HAZARIBAG,Jharkhand
