,Train no.,Train name,Starts,Ends
623,15818,Shtt Dbb Rr Express,Silghat Town,Dhubri
624,12115,Siddheshwar Express,Mumbai Cst,Solapur Junction
625,12116,Siddheswar Express,Solapur Junction,Mumbai Cst
626,14811,Sikr Dee Express,Sikar Junction,Delhi S Rohilla
627,16182,Silambu Express,Manamadurai Junction,Chennai Egmore
628,16181,Silambu Express,Chennai Egmore,Manamadurai Junction
629,17239,Simhadri Express,Guntur Junction,Vishakapatnam
630,17240,Simhadri Express,Vishakapatnam,Guntur Junction
631,12710,Simhapuri Express,Secunderabad Junction,Gudur Junction
632,12709,Simhapuri Express,Gudur Junction,Secunderabad Junction
633,18008,Simlipal Express,Baripada,Shalimar
634,74640,Sina Bahl,Srinagar,Banihal
635,11010,Sinhagad Express,Pune Junction,Mumbai Cst
636,11009,Sinhagad Express,Mumbai Cst,Pune Junction
637,54076,Sitapurcity Passenger,Delhi,Sitapur City
638,23346,Sktn Bsb Inter,Shakti Nagar,Varanasi Junction
639,7111,Skzr Qln Special,Sirpur Kagazngr,Kollam Junction
640,12144,Sln Ltt Superfast Special,Sultanpur,Lokmanyatilak T
641,19404,Sln Adi Express,Sultanpur,Ahmedabad Junction
642,19604,Sln Aii Express,Sultanpur,Ajmer Junction
643,14013,Sln Dli Express,Sultanpur,Delhi
644,16202,Smet Sbc Express,Shimoga Town,Bangalore Cy Junction
645,3328,Smi Dhn Special,Sitamarhi,Dhanbad Junction
646,13166,Smi Koaa Express,Sitamarhi,Kolkata
647,15724,Smi Njp Express,Sitamarhi,New Jalpaiguri
648,52454,Sml Klk Express,Simla,Kalka
649,52458,Sml Klk Passenger,Simla,Kalka
650,11463,Smnh Jbp Express,Somnath,Jabalpur
651,11465,Smnh Jbp Express,Somnath,Jabalpur
652,19251,Smnh Okha Express,Somnath,Okha
653,17207,Snsi Bza Express,Sainagar Shirdi,Vijayawada Junction
654,17205,Snsi Cct Express,Sainagar Shirdi,Kakinada Town
655,22602,Snsi Chennai Express,Sainagar Shirdi,Chennai Central
656,22893,Snsi Hwh Superfast Express,Sainagar Shirdi,Howrah Junction
657,22455,Snsi Klk Superfast Express,Sainagar Shirdi,Kalka
658,16218,Snsi Mys Express,Sainagar Shirdi,Mysore Junction
659,4011,Snsi Ndls Special,Sainagar Shirdi,New Delhi
660,4406,Snsi Premium,New Delhi,Sainagar Shirdi
661,18408,Snsi Puri Express,Sainagar Shirdi,Puri
662,2745,Snsi Puri Special,Sainagar Shirdi,Puri
663,1037,Snsi Pvr Special,Sainagar Shirdi,Pandharpur
664,17001,Snsi Sc Express,Sainagar Shirdi,Secunderabad Junction
665,6805,Snsi Tpj Special,Sainagar Shirdi,Tiruchchirapali
666,18504,Snsi Vskp Express,Sainagar Shirdi,Vishakapatnam
667,22802,Snsi Vskp Express,Sainagar Shirdi,Vishakapatnam
668,2802,Snsi Vskp Special,Sainagar Shirdi,Vishakapatnam
669,8568,Snsi Vskp Special,Sainagar Shirdi,Vishakapatnam
670,11306,Solapur Cstm Express,Solapur Junction,Mumbai Cst
671,22134,Solapur Express,Yesvantpur Junction,Solapur Junction
672,6553,Solapur Express,Sai P Nilayam,Solapur Junction
673,11424,Solapur Express,Hubli Junction,Solapur Junction
674,19222,Somnath Express,Veraval,Ahmedabad Junction
675,9252,Somnath Express,Dwarka,Somnath
676,19221,Somnath Express,Ahmedabad Junction,Veraval
677,13288,South Bihar Express,Danapur,Durg
678,13287,South Bihar Express,Durg,Danapur
679,54075,Spc Delhi Passenger,Sitapur City,Delhi
680,22807,Src Mas Ac Express,Santragachi Junction,Chennai Central
681,22813,Src Prdp Superfast Express,Santragachi Junction,Paradip
682,8409,Src Puri Special,Santragachi Junction,Puri
683,2773,Src Sc Premium,Santragachi Junction,Secunderabad Junction
684,2865,Src Ypr Superfast Special,Santragachi Junction,Yesvantpur Junction
685,18009,Src Aii Express,Santragachi Junction,Ajmer Junction
686,22857,Src Anvt Superfast Express,Santragachi Junction,Anand Vihar Trm
687,1070,Src Cstm Special,Santragachi Junction,Mumbai Cst
688,2853,Src Ers Premium,Santragachi Junction,Eranakulam Junction
689,1074,Src Ltt Special,Santragachi Junction,Lokmanyatilak T
690,1222,Src Ltt Special,Santragachi Junction,Lokmanyatilak T
691,2807,Src Mas Special,Santragachi Junction,Chennai Central
692,8053,Src Mtc Special,Santragachi Junction,Meerut City
693,2704,Src Premium Special,Secunderabad Junction,Santragachi Junction
694,8402,Src Puri Special,Santragachi Junction,Puri
695,2837,Src Puri Premiu,Santragachi Junction,Puri
696,8007,Src Puri Special,Santragachi Junction,Puri
697,8474,Src Puri Special,Santragachi Junction,Puri
698,8013,Src Puri Special,Santragachi Junction,Puri
699,8011,Src Puri Special,Santragachi Junction,Puri
700,8009,Src Puri Special,Santragachi Junction,Puri
701,2849,Src Rjt Special,Santragachi Junction,Rajkot Junction
702,2703,Src Sc Premium,Santragachi Junction,Secunderabad Junction
703,22855,Src Tpty Superfast Express,Santragachi Junction,Tirupati
704,22852,Src Vivek Express,Mangalore Cntl,Santragachi Junction
705,4917,Sre Beas Special,Saharanpur,Beas
706,18410,Srijagannath Express,Puri,Howrah Junction
707,18409,Srijagannathexp,Howrah Junction,Puri
708,6064,Srr Mas Superfast Express,Shoranur Junction,Chennai Central
709,22410,Ssm Garib Rath,Anand Vihar Trm,Gaya Junction
710,12691,Sspn Express,Chennai Central,Sai P Nilayam
711,9610,St Aii Special,Surat,Ajmer Junction
712,9015,St Ald Special,Surat,Allahabad Junction
713,59025,St Amravati Passenger,Surat,Amravati
714,19047,St Bhagalpur Express,Surat,Bhagalpur
715,9051,St Cpr Premium,Surat,Chhapra
716,13426,St Malda Town E,Surat,Malda Town
717,19053,St Mfp Express,Surat,Muzaffarpur Junction
718,7610,St Nanded Special,Surat,Nanded
719,9055,St Pnbe Premium,Surat,Patna Junction
720,9052,St Premium Special,Chhapra,Surat
721,12814,Steel Express,Tatanagar Junction,Howrah Junction
722,12813,Steel Express,Howrah Junction,Tatanagar Junction
723,13301,Subarnarekha Express,Dhanbad Junction,Tatanagar Junction
724,13302,Subarnarekha Express,Tatanagar Junction,Dhanbad Junction
725,22419,Suhaildev Superfast Express,Ghazipur City,Anand Vihar Trm
726,22420,Suhaildev Superfast Express,Anand Vihar Trm,Ghazipur City
727,14706,Sujh Dee Express,Sujangarh,Delhi S Rohilla
728,14014,Sultanpur Express,Delhi,Sultanpur
729,19403,Sultanpur Express,Ahmedabad Junction,Sultanpur
730,22208,Super Ac Express,Trivandrum Cntl,Chennai Central
731,22207,Super Ac Express,Chennai Central,Trivandrum Cntl
732,56903,Sur Dharwar Passenger,Solapur Junction,Dharwar
733,11423,Sur Hubli Express,Solapur Junction,Hubli Junction
734,12169,Sur Intercity,Pune Junction,Solapur Junction
735,9716,Sur Jaipur Special,Solapur Junction,Jaipur
736,9714,Sur Jaipur Special,Solapur Junction,Jaipur
737,11051,Sur Kop Express,Solapur Junction,C Shahumharaj T
738,1408,Sur Kop Special,Solapur Junction,C Shahumharaj T
739,1302,Sur Latur Special,Solapur Junction,Latur
740,51450,Sur Pune Passenger,Solapur Junction,Pune Junction
741,1009,Sur Pune Superfast Special,Solapur Junction,Pune Junction
742,1333,Sur Ypr Special,Solapur Junction,Yesvantpur Junction
743,6552,Sur Ypr Special,Solapur Junction,Yesvantpur Junction
744,22133,Sur Ypr Superfast Express,Solapur Junction,Yesvantpur Junction
745,12936,Surat Bdts Express,Surat,Bandra Terminus
746,19026,Surat Express,Mahuva Junction,Surat
747,12946,Surat Express,Mahuva Junction,Surat
748,59026,Surat Fast Passenger,Amravati,Surat
749,29060,Surat Intercity,Hapa,Surat
750,19060,Surat Intercity,Jamnagar,Surat
751,59014,Surat Passenger,Bhusaval Junction,Surat
752,59078,Surat Passenger,Bhusaval Junction,Surat
753,22828,Surat Puri Express,Surat,Puri
754,13054,Suri Hwh Express,Siuri,Howrah Junction
755,12479,Surya Nagri Express,Jodhpur Junction,Bandra Terminus
756,12480,Suryanagari Express,Bandra Terminus,Jodhpur Junction
757,22356,Suvidha Express,Mumbai Cst,Patna Junction
758,22355,Suvidha Train,Patna Junction,Mumbai Cst
759,19416,Svdk Adi Express,Shmata V D Ktra,Ahmedabad Junction
760,9422,Svdk Adi Premiu,Shmata V D Ktra,Ahmedabad Junction
761,9022,Svdk Bdts Prmiu,Shmata V D Ktra,Bandra Terminus
762,14504,Svdk Klk Express,Shmata V D Ktra,Kalka
763,15656,Svdk Kyq Express,Shmata V D Ktra,Kamakhya
764,5656,Svdk Kyq Special,Shmata V D Ktra,Kamakhya
765,4976,Svdk Mfp Special,Shmata V D Ktra,Muzaffarpur Junction
766,2679,Svdk Premium Express,Yesvantpur Junction,Shmata V D Ktra
767,4401,Svdk Premium Special,New Delhi,Shmata V D Ktra
768,22679,Svdk Suvidha Express,Yesvantpur Junction,Shmata V D Ktra
769,2680,Svdk Ypr Premiu,Shmata V D Ktra,Yesvantpur Junction
770,22680,Svdk Ypr Suvdha,Shmata V D Ktra,Yesvantpur Junction
771,12472,Swaraj Express,Jammu Tawi,Bandra Terminus
772,12471,Swaraj Express,Bandra Terminus,Jammu Tawi
773,12957,Swarna J Raj Express,Ahmedabad Junction,New Delhi
774,12782,Swarna Jayanthi,H Nizamuddin,Mysore Junction
775,12781,Swarna Jayanthi,Mysore Junction,H Nizamuddin
776,12644,Swarna Jayanti,H Nizamuddin,Trivandrum Cntl
777,12029,Swarna Shatabdi,New Delhi,Amritsar Junction
778,12030,Swarna Shatabdi,Amritsar Junction,New Delhi
779,12803,Swarnajayanti E,Vishakapatnam,H Nizamuddin
780,12561,Swatantra S Express,Darbhanga Junction,New Delhi
781,12562,Swatantrta S Express,New Delhi,Darbhanga Junction
782,1004,Swv Dadar Special,Sawantwadi Road,Dadar
783,50106,Swv Diva Passenger,Sawantwadi Road,Diva
784,1202,Swv Ltt Special,Sawantwadi Road,Lokmanyatilak T
785,12652,T N Sampark Kranti,H Nizamuddin,Madurai Junction
786,12279,Taj Express,Jhansi Junction,H Nizamuddin
787,12280,Taj Express,H Nizamuddin,Jhansi Junction
788,16206,Talguppa Express,Mysore Junction,Talguppa
789,16227,Talguppa Express,Bangalore Cy Junction,Talguppa
790,7301,Talguppa Express,Mysore Junction,Talguppa
791,12621,Tamil Nadu Express,Chennai Central,New Delhi
792,12622,Tamil Nadu Express,New Delhi,Chennai Central
793,12858,Tamralipta Express,Digha Flag Stn,Howrah Junction
794,12857,Tamralipta Express,Howrah Junction,Digha Flag Stn
795,18451,Tapaswini Express,Hatia,Puri
796,18452,Tapaswini Express,Puri,Rayagada
797,17618,Tapovan Express,Nanded,Mumbai Cst
798,17617,Tapovan Express,Mumbai Cst,Nanded
799,19045,Tapti Ganga Express,Surat,Chhapra
800,19046,Tapti Ganga Express,Chhapra,Surat
801,18183,Tata Dnr Express,Tatanagar Junction,Danapur
802,18189,Tata Allp Express,Tatanagar Junction,Alleppey
803,13511,Tata Asn Express,Tatanagar Junction,Asansol Junction
804,58113,Tata Bsp Passenger,Tatanagar Junction,Bilaspur Junction
805,18181,Tata Cpr Express,Tatanagar Junction,Katihar Junction
806,8181,Tata Cpr Special,Tatanagar Junction,Chhapra
807,58111,Tata Itr Passenger,Tatanagar Junction,Itwari
808,18101,Tata Jat Express,Tatanagar Junction,Jammu Tawi
809,18515,Tata Vskp Express,Tatanagar Junction,Vishakapatnam
810,8515,Tata Vskp Special,Tatanagar Junction,Vishakapatnam
811,18111,Tata Ypr Express,Tatanagar Junction,Yesvantpur Junction
812,12889,Tata Ypr Express,Tatanagar Junction,Yesvantpur Junction
813,13512,Tatanagar Express,Asansol Junction,Tatanagar Junction
814,16106,Tcn Chennai Express,Tiruchendur,Chennai Egmore
815,1092,Teachers Special,Varanasi Junction,Mumbai Cst
816,1076,Teachers Special,Varanasi Junction,Mumbai Cst
817,23142,Teesta Torsa Express,Haldibari,Sealdah
818,17035,Telangana Express,Secunderabad Junction,Sirpur Kagazngr
819,17036,Telangana Express,Sirpur Kagazngr,Secunderabad Junction
820,22630,Ten Dr Express,Tirunelveli,Dadar
821,6709,Ten Express,Chennai Egmore,Tirunelveli
822,6715,Ten Express,Chennai Egmore,Tirunelveli
823,1068,Ten Ltt Express,Tirunelveli,Lokmanyatilak T
824,22620,Ten Bilaspur Express,Tirunelveli,Bilaspur Junction
825,12788,Ten Bilaspur Express,Tirunelveli,Bilaspur Junction
826,16787,Ten Jammu Express,Tirunelveli,Jammu Tawi
827,6708,Ten Ms Express,Tirunelveli,Chennai Egmore
828,6716,Ten Ms Express,Tirunelveli,Chennai Egmore
829,6714,Ten Ms Express,Tirunelveli,Chennai Egmore
830,608,Ten Ms Premium,Tirunelveli,Chennai Egmore
831,672,Ten Ms Premium,Tirunelveli,Chennai Egmore
832,6746,Ten Ms Premium,Tirunelveli,Chennai Egmore
833,13142,Testa Torsa Express,New Alipurdaur,Sealdah
834,13141,Testa Torsa Express,Sealdah,Haldibari
835,12642,Thirukkural Express,H Nizamuddin,Kanyakumari
836,12614,Tippu Express,Bangalore Cy Junction,Mysore Junction
837,12613,Tippu Express,Mysore Junction,Bangalore Cy Junction
838,13158,Tirhut Express,Muzaffarpur Junction,Kolkata
839,13157,Tirhut Express,Kolkata,Muzaffarpur Junction
840,6571,Tiruchchiexp,Bangalore Cy Junction,Tiruchchirapali
841,16105,Tiruchendur Express,Chennai Egmore,Tiruchendur
842,6057,Tiruchi Express,Chennai Egmore,Tiruchchirapali
843,12641,Tirukkural Express,Kanyakumari,H Nizamuddin
844,17487,Tirumala Express,Tirupati,Vishakapatnam
845,17488,Tirumala Express,Vishakapatnam,Tirupati
846,6515,Tirunelveli Express,Bangalore Cy Junction,Tirunelveli
847,6745,Tirunelveli Express,Chennai Egmore,Tirunelveli
848,6711,Tirunelveli Express,Chennai Egmore,Tirunelveli
849,6705,Tirunelveli Express,Chennai Egmore,Tirunelveli
850,6703,Tirunelveli Express,Chennai Egmore,Tirunelveli
851,22627,Tirunelveli Express,Tiruchchirapali,Tirunelveli
852,6713,Tirunelveli Express,Chennai Egmore,Tirunelveli
853,11021,Tirunelveli Express,Dadar,Tirunelveli
854,7506,Tirupathi Express,Kollam Junction,Tirupati
855,12543,Tirupathi Express,Yesvantpur Junction,Banaswadi
856,22617,Tirupathi Express,Bangalore Cy Junction,Tirupati
857,16053,Tirupathi Express,Chennai Central,Tirupati
858,22616,Tirupathi Express,Coimbatore Junction,Tirupati
859,16203,Tirupathy Express,Chennai Central,Tirupati
860,17408,Tirupati Express,Mannargudi,Tirupati
861,17418,Tirupati Express,Sainagar Shirdi,Tirupati
862,56213,Tirupati Passenger,Chamarajanagar,Tirupati
863,57258,Tirupati Psgr,Kakinada Port,Tirupati
864,16611,Tn Cbe Link Express,Tuticorin,Coimbatore Junction
865,16130,Tn Ms Link Express,Tuticorin,Chennai Egmore
866,22628,Tpj Express,Tirunelveli,Tiruchchirapali
867,7504,Tpty Awb Special,Tirupati,Aurangabad
868,22618,Tpty Sbc Express,Tirupati,Bangalore Cy Junction
869,7407,Tpty Adb Special,Tirupati,Adilabad
870,12765,Tpty Ami Superfast Express,Tirupati,Amravati
871,7406,Tpty Awb Special,Tirupati,Aurangabad
872,7410,Tpty Awb Special,Tirupati,Aurangabad
873,22872,Tpty Bbs Express,Tirupati,Bhubaneswar
874,22880,Tpty Bbs Superfast Express,Tirupati,Bhubaneswar
875,2872,Tpty Bbs Superfast Special,Tirupati,Bhubaneswar
876,8472,Tpty Bbs Special,Tirupati,Bhubaneswar
877,17482,Tpty Bsp Express,Tirupati,Bilaspur Junction
878,22615,Tpty Cbe Express,Tirupati,Coimbatore Junction
879,56214,Tpty Cmnr Passenger,Tirupati,Chamarajanagar
880,22120,Tpty Double Dec,Kacheguda,Tirupati
881,7230,Tpty Gnt Special,Secunderabad Junction,Kochuveli
882,57477,Tpty Gtl Passenger,Tirupati,Guntakal Junction
883,7146,Tpty Kcg Special,Tirupati,Kacheguda
884,12761,Tpty Krmr Express,Tirupati,Karimnagar
885,2761,Tpty Krmr Special,Tirupati,Karimnagar
886,16204,Tpty Mas Express,Tirupati,Chennai Central
887,17401,Tpty Mtm Ns Express,Tirupati,Narasapur
888,17480,Tpty Puri Express,Tirupati,Puri
889,16779,Tpty Rmm Express,Tirupati,Rameswaram
890,2731,Tpty Sc Express,Tirupati,Secunderabad Junction
891,12731,Tpty Sc Express,Tirupati,Secunderabad Junction
892,17417,Tpty Snsi Express,Tirupati,Sainagar Shirdi
893,22856,Tpty Src Superfast Express,Tirupati,Santragachi Junction
894,57274,Tpty Ubl Passenger,Tirupati,Hubli Junction
895,2874,Tpty Vskp Superfast Special,Tirupati,Vishakapatnam
896,12544,Tpty Ypr Express,Tirupati,Yesvantpur Junction
897,14369,Tribeni Express,Singrauli,Bareilly
898,24369,Tribeni Express,Shakti Nagar,Bareilly
899,84369,Tribeni Express,Barwadih Junction,Bareilly
900,16853,Trichy Express,Chennai Egmore,Tiruchchirapali
901,12914,Trishatabdi Express,Nagpur,Indore Junction Bg
902,12913,Trishatabdi Express,Indore Junction Bg,Nagpur
903,16331,Trivandram Express,Mumbai Cst,Trivandrum Cntl
904,6301,Trivandrum Express,Vellankanni,Trivandrum Cntl
905,16348,Trivandrum Express,Mangalore Cntl,Trivandrum Cntl
906,12697,Trivandrum Express,Chennai Central,Trivandrum Cntl
907,16341,Trivandrum Express,Guruvayur,Trivandrum Cntl
908,12695,Trivandrum Express,Chennai Central,Trivandrum Cntl
909,12623,Trivandrum Mail,Chennai Central,Trivandrum Cntl
910,14370,Triveni Express,Bareilly,Barwadih Junction
911,24370,Triveni Express,Bareilly,Barwadih Junction
912,12432,Trivndrm Rajdhani,H Nizamuddin,Trivandrum Cntl
913,11069,Tulsi Express,Lokmanyatilak T,Allahabad Junction
914,11070,Tulsi Express,Allahabad Junction,Lokmanyatilak T
915,17608,Tungabhadra Express,Kurnool Town,Secunderabad Junction
916,17023,Tungabhadra Express,Secunderabad Junction,Kurnool Town
917,17607,Tungabhadra Express,Secunderabad Junction,Kurnool Town
918,17024,Tungabhadra Express,Kurnool Town,Secunderabad Junction
919,16236,Tuticorin Express,Mysore Junction,Tuticorin
920,6007,Tuticorin Express,Chennai Central,Tuticorin
921,6035,Tuticorin Express,Chennai Egmore,Tuticorin
922,2660,Tvc Bnc Premium,Trivandrum Cntl,Bangalore Cant
923,12698,Tvc Chennai Express,Trivandrum Cntl,Chennai Central
924,12696,Tvc Chennai Express,Trivandrum Cntl,Chennai Central
925,6305,Tvc Hyb Express,Trivandrum Cntl,Hyderabad Decan
926,642,Tvc Kyq Premium,Trivandrum Cntl,Kamakhya
927,601,Tvc Mas Premium,Trivandrum Cntl,Chennai Central
928,648,Tvc Mas Premium,Trivandrum Cntl,Chennai Central
929,602,Tvc Mas Premium,Trivandrum Cntl,Chennai Central
930,22655,Tvc Nzm Express,Trivandrum Cntl,H Nizamuddin
931,6302,Tvc Vlnk Express,Trivandrum Cntl,Vellankanni
932,13008,U A Toofan Express,Shri Ganganagar,Kalka
933,13007,U Abhatoofan Express,Howrah Junction,Shri Ganganagar
934,12448,U P Sampark Kranti,H Nizamuddin,Khajuraho
935,12447,U P Sampark Kranti,Manikpur Junction,H Nizamuddin
936,56137,Uam Mtp Passenger,Udagamandalam,Metupalaiyam
937,56139,Uam Onr Passenger,Udagamandalam,Coonoor
938,7328,Ubl Bgm Express,Hubli Junction,Belgaum
939,56502,Ubl Bza Passenger,Hubli Junction,Vijayawada Junction
940,17314,Ubl Chennai Express,Hubli Junction,Chennai Central
941,17321,Ubl Ltt Express,Hubli Junction,Lokmanyatilak T
942,11048,Ubl Mrj Express,Hubli Junction,Miraj Junction
943,7319,Ubl Sc Express,Hubli Junction,Secunderabad Junction
944,57273,Ubl Tirupati Passenger,Hubli Junction,Tirupati
945,6948,Ubl Vsg Link Express,Hubli Junction,Vasco Da Gama
946,2648,Ubl Ypr Express,Hubli Junction,Yesvantpur Junction
947,19329,Udaipur City Express,Indore Junction Bg,Udaipur City
948,19657,Udaipur City Express,Indore Junction Bg,Udaipur City
949,12944,Udhyogkarmi Express,Kanpur Central,Valsad
950,9049,Udn Ami Passenger Special,Udhna Junction,Amravati
951,4702,Udn Bkn Ac Special,Udhna Junction,Bikaner Junction
952,1454,Udn Ngp Special,Udhna Junction,Nagpur
953,19057,Udn Varanasi Express,Udhna Junction,Varanasi Junction
954,11302,Udyan Express,Bangalore Cy Junction,Mumbai Cst
955,11301,Udyan Express,Mumbai Cst,Bangalore Cy Junction
956,16529,Udyan Express,Mumbai Cst,Bangalore Cy Junction
957,12173,Udyog Nagri Express,Lokmanyatilak T,Partapgarh Junction
958,12174,Udyog Nagri Express,Partapgarh Junction,Lokmanyatilak T
959,12943,Udyogkarmi Express,Valsad,Kanpur Central
960,19943,Udz Adi Express,Udaipur City,Ahmedabad Junction
961,12996,Udz Bdts Superfast Express,Udaipur City,Bandra Terminus
962,22902,Udz Bdts Superfast,Udaipur City,Bandra Terminus
963,19330,Udz Indb Express,Udaipur City,Indore Junction Bg
964,19658,Udz Indb Express,Udaipur City,Indore Junction Bg
965,12991,Udz Jp Express,Udaipur City,Jaipur
966,9722,Udz Jp Superfast Special,Udaipur City,Jaipur
0,19666,Udz Kurj Express,Udaipur City,Khajuraho
1,12966,Udz Kurj Superfast,Udaipur City,Khajuraho
2,9608,Udz Ndt Special,Udaipur City,Nathdwara
3,19601,Udz Njp Express,Udaipur City,New Jalpaiguri
4,19660,Udz Shm Express,Udaipur City,Shalimar
5,22901,Udz Super Fast,Bandra Terminus,Udaipur City
6,12064,Uhl Hw Link Jsh,Una Himachal,Haridwar Junction
7,12057,Uhl Janshatabdi,New Delhi,Una Himachal
8,22458,Uhl Ned Superfast Express,Una Himachal,Nanded
9,4114,Uhp Ald Special,Udhampur,Allahabad Junction
10,4052,Uhp Anvt Special,Udhampur,Anand Vihar Trm
11,4404,Uhp Anvt Special,Udhampur,Anand Vihar Trm
12,4210,Uhp Bsb Special,Udhampur,Varanasi Junction
13,14156,Uhp Cnb Express,Udhampur,Kanpur Central
14,22402,Uhp Dee Ac Superfast,Udhampur,Delhi S Rohilla
15,4036,Uhp Dee Special,Udhampur,Delhi S Rohilla
16,19806,Uhp Kota Express,Udhampur,Kota Junction
17,9806,Uhp Kota Special,Udhampur,Kota Junction
18,4034,Uhp Ndls Ac Special,Udhampur,New Delhi
19,4056,Uhp Ndls Special,Udhampur,New Delhi
20,14309,Ujjaini Express,Ujjain Junction,Dehradun
21,14310,Ujjaiyani Express,Dehradun,Ujjain Junction
22,52975,Ujn Ak F Passenger,Ujjain Junction,Akola Junction
23,14522,Umb Dli Express,Ambala Cant Junction,Delhi
24,14526,Umb Intercity,Shri Ganganagar,Ambala Cant Junction
25,14524,Umb Mfp Express,Ambala Cant Junction,Muzaffarpur Junction
26,14218,Unchahar Express,Chandigarh,Allahabad Junction
27,14217,Unchahar Express,Allahabad Junction,Chandigarh
28,12328,Upasana Express,Dehradun,Howrah Junction
29,12327,Upasana Express,Howrah Junction,Dehradun
30,18477,Utkal Express,Puri,Haridwar Junction
31,15036,Utr Samprk K Express,Kathgodam,Delhi
32,15035,Utr Samprk K Express,Delhi,Ramnagar
